ID,OverrideCelestialSphere_0,OverrideCelestialSphere_1,OverrideCelestialSphere_2,OverrideSunPosition_0,OverrideSunPosition_1,OverrideSunPosition_2,HighlightSky,LightSkyboxID,CloudTypeID,Glow,WaterShallowAlpha,WaterDeepAlpha,OceanShallowAlpha,OceanDeepAlpha,Flags,SsaoSettingsID,SunPolar,SunAzimuth,SunAttenuationStart,SunAttenuationEnd,Field_12_0_0_63534_016,Field_12_0_0_63534_017,Field_12_0_0_63534_018,Field_12_0_0_63534_019,Field_12_0_0_63534_020,Field_12_0_0_63534_021,Field_12_0_0_63534_022,Field_12_0_0_63534_023,Field_12_0_0_63534_024,Field_12_0_0_63534_025,Field_12_0_0_63534_026,Field_12_0_0_63534_027,Field_12_0_0_63534_028,Field_12_0_0_63534_029
3477,0,0,0,0,0,0,1,0,0,0.30000001192,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3559,0,0,0,0,0,0,1,0,0,0.30000001192,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3421,0,0,0,0,0,0,0,128,0,1,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3440,0,0,0,0,0,0,0,0,0,0.15000000596,0.10000000149,0.30000001192,0.30000001192,1,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3595,0,0,0,0,0,0,1,0,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3604,0,0,0,0,0,0,1,0,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3525,0,0,0,0,0,0,0,397,0,0.40000000596,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3938,0,0,0,0,0,0,1,413,0,0.10000000149,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3556,0,0,0,0,0,0,1,0,0,0,0.80000001192,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3558,0,0,0,0,0,0,1,0,0,0,0.80000001192,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3560,0,0,0,0,0,0,1,0,0,0,0.80000001192,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3521,0,0,0,0,0,0,0,402,0,0.20000000298,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3523,0,0,0,0,0,0,0,402,0,0.40000000596,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3524,0,0,0,0,0,0,0,402,0,0.40000000596,0.5,1,0.75,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3950,0,0,0,0,0,0,0,422,0,0.02999999933,0.60000002384,0.89999997616,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5174,0,0,0,0,0,0,0,422,0,0.02999999933,0.60000002384,0.89999997616,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5245,0,0,0,0,0,0,0,422,0,0.02999999933,0.60000002384,0.89999997616,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3615,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.80000001192,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3695,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.80000001192,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3716,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.80000001192,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3572,0,0,0,0,0,0,1,408,0,0,0.5,0.89999997616,0.60000002384,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3650,0,0,0,0,0,0,1,408,0,0,0.5,0.89999997616,0.60000002384,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3936,0,0,0,0,0,0,0,405,0,0.20000000298,0.10000000149,0.30000001192,0.30000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3589,0,0,0,0,0,0,1,0,0,0,0,0.89999997616,0.60000002384,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3614,0,0,0,0,0,0,1,0,0,0.10000000149,0.69999998808,1,0.25,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3893,0,0,0,0,0,0,1,0,0,0.09000000358,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
6478,0,0,0,0,0,0,1,0,0,0.09000000358,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3686,0,0,0,0,0,0,0,420,0,0.40000000596,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4412,0,0,0,0,0,0,0,375,0,0,0.30000001192,0.5,0.30000001192,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3696,0,0,0,0,0,0,1,424,0,0,0.5,1,0.64999997616,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3697,0,0,0,0,0,0,1,424,0,0,0.5,1,0.64999997616,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3934,0,0,0,0,0,0,1,424,0,0,0.5,1,0.64999997616,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4115,0,0,0,0,0,0,1,424,0,0,0.5,1,0.64999997616,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5794,0,0,0,0,0,0,1,424,0,0,0.5,1,0.64999997616,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3733,0,0,0,0,0,0,1,415,0,0.15000000596,0.20000000298,0.5,0.20000000298,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3772,0,0,0,0,0,0,1,421,0,0,0.5,1,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3700,0,0,0,0,0,0,0,427,0,0.20000000298,0.5,1,0.60000002384,1,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3720,0,0,0,0,0,0,0,427,0,0.20000000298,0.5,1,0.60000002384,1,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3702,0,0,0,0,0,0,1,415,0,0.15000000596,0.20000000298,0.5,0.20000000298,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4018,0,0,0,0,0,0,1,423,0,0.10000000149,0.5,0.89999997616,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4594,0,0,0,0,0,0,1,423,0,0.10000000149,0.5,0.89999997616,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5923,0,0,0,0,0,0,1,423,0,0.10000000149,0.5,0.89999997616,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3684,0,0,0,0,0,0,1,422,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3773,0,0,0,0,0,0,1,422,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3775,0,0,0,0,0,0,1,422,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3776,0,0,0,0,0,0,1,422,0,0.05000000075,0.5,1,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3933,0,0,0,0,0,0,0,440,0,0.20000000298,0.5,1,0.75,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5465,0,0,0,0,0,0,1,423,0,0.10000000149,0.10000000149,0.30000001192,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5535,0,0,0,0,0,0,1,423,0,0.10000000149,0.10000000149,0.30000001192,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3913,0,0,0,0,0,0,1,425,0,0.15000000596,0.20000000298,0.5,0.20000000298,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4153,0,0,-1,0,0,0,0,0,0,0.10000000149,0.5,0.80000001192,0.30000001192,0.5,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3941,0,0,0,0,0,0,0,435,0,0.30000001192,0.5,1,0.75,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3723,0,0,0,0,0,0,0,431,0,0.20000000298,0.5,1,0.60000002384,1,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3954,0,0,0,0,0,0,1,422,0,0.05000000075,0.5,1,0.69999998808,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4096,0,0,0,0,0,0,0,0,0,0.40000000596,0.5,1,0.10000000149,0.30000001192,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3915,0,0,0,0,0,0,1,0,0,0.34999999404,0.80000001192,0.20000000298,0.60000002384,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3945,0,0,0,0,0,0,0,433,0,0.20000000298,0.20000000298,0.5,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3874,0,0,0,0,0,0,1,433,0,0.10000000149,0.30000001192,0.40000000596,0.40000000596,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5531,0,0,0,0,0,0,1,423,0,0.20000000298,0.10000000149,0.30000001192,0.60000002384,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4103,0,0,0,0,0,0,0,442,0,0.10000000149,0.30000001192,0.5,0.30000001192,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4272,0,0,0,0,0,0,0,442,0,0.10000000149,0.30000001192,0.5,0.30000001192,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3879,0,0,0,0,0,0,0,442,0,0,0.10000000149,0.30000001192,0.30000001192,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3888,0,0,0,0,0,0,0,442,0,0.10000000149,0.30000001192,0.80000001192,0.5,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3963,0,0,0,0,0,0,1,422,0,0.05000000075,0.30000001192,1,0.69999998808,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3964,0,0,0,0,0,0,1,422,0,0.05000000075,0.30000001192,1,0.69999998808,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
3899,0,0,0,0,0,0,1,0,0,0.05000000075,0.40000000596,0.80000001192,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4116,0,0,0,0,0,0,0,442,0,0.10000000149,0.10000000149,0.30000001192,0.30000001192,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4806,0,0,0,0,0,0,1,442,0,0.15000000596,0.20000000298,0.5,0.20000000298,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4214,0,0,0,0,0,0,0,564,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4216,0,0,0,0,0,0,0,564,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4217,0,0,0,0,0,0,0,564,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4289,0,0,0,0,0,0,0,564,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4291,0,0,0,0,0,0,0,564,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4082,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4110,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4111,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4112,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4113,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4122,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4123,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4124,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4130,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4139,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4141,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4155,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4156,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4168,0,0,0,0,0,0,0,0,0,0,0.80000001192,1,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4277,0,0,0,0,0,0,0,567,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4278,0,0,0,0,0,0,0,567,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4292,0,0,0,0,0,0,0,567,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4290,0,0,0,0,0,0,0,567,0,0,0.20000000298,0.5,0.69999998808,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4192,0,0,0,0,0,0,0,147,0,0,0.20000000298,0.5,0.25,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4180,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.5,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4011,0,0,0,0,0,0,1,23,0,0,0.30000001192,0.5,0.75,0.89999997616,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4183,0,0,0,0,0,0,0,0,0,0,0.10000000149,0.40000000596,0.25,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4317,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.40000000596,0.25,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4271,0,0,0,0,0,0,0,282,0,0,0.30000001192,0.60000002384,0.30000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4284,0,0,0,0,0,0,0,282,0,0,0.30000001192,0.60000002384,0.30000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4069,0,0,0,0,0,0,0,0,0,0,0.10000000149,0.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4081,0,0,0,0,0,0,0,0,0,0,0.80000001192,1,0.30000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4088,0,0,0,0,0,0,1,404,0,0,0.40000000596,0.80000001192,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4089,0,0,0,0,0,0,1,404,0,0,0.40000000596,0.80000001192,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4295,0,0,0,0,0,0,1,404,0,0,0.40000000596,0.80000001192,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5920,0,0,0,0,0,0,1,404,0,0,0.40000000596,0.80000001192,0.80000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4285,0,0,0,0,0,0,0,568,0,0,0.30000001192,0.69999998808,0.80000001192,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4208,0,0,0,0,0,0,0,0,0,0,0.5,1,0.75,1,134,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4164,0,0,0,0,0,0,1,0,0,0.15000000596,0.5,1,0.80000001192,1,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4138,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4162,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4163,0,0,0,0,0,0,1,0,0,0.25,0.5,1,0.80000001192,1,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4148,0,0,0,0,0,0,0,562,0,0.10000000149,0.20000000298,0.30000001192,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4237,0,0,0,0,0,0,0,565,0,0,0.20000000298,0.5,0.69999998808,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4243,0,0,0,0,0,0,0,565,0,0,0.20000000298,0.5,0.69999998808,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4287,0,0,0,0,0,0,0,565,0,0,0.20000000298,0.5,0.69999998808,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4275,0,0,0,0,0,0,0,569,0,0.34999999404,0.5,1,0.75,1,134,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4274,0,0,0,0,0,0,0,0,0,0.60000002384,0.5,1,0.75,1,134,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4176,0,0,0,0,0,0,1,0,0,0,0.5,1,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4177,0,0,0,0,0,0,1,0,0,0,0.5,1,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5573,0,0,0,0,0,0,1,0,0,0,0.5,1,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4231,0,0,0,0,0,0,0,89,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4315,0,0,0,0,0,0,0,89,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4300,0,0,0,0,0,0,0,0,0,0.80000001192,0.10000000149,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4191,0,0,0,0,0,0,0,0,0,0,0.00999999978,0.00999999978,0.25,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4512,0,0,0,0,0,0,0,0,0,1,0.10000000149,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4533,0,0,0,0,0,0,0,0,0,1,0.10000000149,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4536,0,0,0,0,0,0,0,0,0,1,0.10000000149,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4205,0,0,0,0,0,0,0,0,0,0.20000000298,0.40000000596,0.20000000298,0.5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4206,0,0,0,0,0,0,1,331,0,0.20000000298,0.75,0.5,0.64999997616,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4207,0,0,0,0,0,0,0,272,0,0.5,0.20000000298,0.5,0.20000000298,1,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4338,0,0,0,0,0,0,0,89,0,0.10000000149,0.30000001192,0.69999998808,0.30000001192,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4269,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.40000000596,0.25,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4270,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.40000000596,0.25,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4311,0,0,0,0,0,0,0,0,0,0,0.20000000298,0.40000000596,0.25,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4276,0,0,0,0,0,0,1,322,0,0.20000000298,0.10000000149,0.69999998808,0.30000001192,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5105,0,0,0,0,0,0,0,569,0,0,0.5,1,0.75,1,158,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5109,0,0,0,0,0,0,0,589,0,0.80000001192,0.30000001192,0.5,0.30000001192,1,158,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4474,0,0,0,0,0,0,0,576,0,0.40000000596,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4342,0,0,0,0,0,0,0,0,0,0,0.10000000149,0.10000000149,0.10000000149,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4752,0,0,0,0,0,0,0,571,0,0.30000001192,0.10000000149,0,0.10000000149,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5100,0,0,0,0,0,0,0,571,0,0.30000001192,0.10000000149,0,0.10000000149,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4391,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4434,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4435,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4449,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4481,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4486,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4493,0,0,0,0,0,0,0,0,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4615,0,0,0,0,0,0,0,575,0,0.5,0.5,1,0.75,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4341,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,28,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4358,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,28,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
6001,0,0,0,0,0,0,0,0,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4503,0,0,0,0,0,0,0,582,0,0.10000000149,0.30000001192,0.5,0.30000001192,1,30,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4508,0,0,0,0,0,0,0,582,0,0.10000000149,0.30000001192,0.5,0.30000001192,1,30,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5054,0,0,0,0,0,0,1,0,0,0.80000001192,0.20000000298,0.10000000149,0.10000000149,1,0,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5055,0,0,0,0,0,0,1,0,0,0.80000001192,0.20000000298,0.10000000149,0.10000000149,1,0,104,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4346,0,0,0,0,0,0,0,0,0,0.30000001192,1,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4347,0,0,0,0,0,0,0,0,0,0.30000001192,1,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
5057,0,0,0,0,0,0,0,599,0,0.05000000075,0.30000001192,0.69999998808,0.30000001192,1,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4452,0,0,0,0,0,0,0,571,0,0.30000001192,0.10000000149,0.30000001192,0,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4495,0,0,0,0,0,0,0,571,0,0.30000001192,0.10000000149,0.30000001192,0,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4774,0,0,0,0,0,0,0,571,0,0.30000001192,0.10000000149,0.30000001192,0,1,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
4494,0,0,0,0,0,0,0,576,0,0.30000001192,0.89999997616,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
